"","DateTime","Date","Time","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"24726",2007-01-18 05:06:00,"2007-01-18","04:06:00",0,0,0
"24727",2007-01-18 05:07:00,"2007-01-18","04:07:00",0,0,0
"24728",2007-01-18 05:08:00,"2007-01-18","04:08:00",0,0,0
"24729",2007-01-18 05:09:00,"2007-01-18","04:09:00",0,0,0
"24730",2007-01-18 05:10:00,"2007-01-18","04:10:00",0,0,0
"24731",2007-01-18 05:11:00,"2007-01-18","04:11:00",0,0,0
"24732",2007-01-18 05:12:00,"2007-01-18","04:12:00",0,0,0
"24733",2007-01-18 05:13:00,"2007-01-18","04:13:00",0,0,0
"24734",2007-01-18 05:14:00,"2007-01-18","04:14:00",0,0,0
"24735",2007-01-18 05:15:00,"2007-01-18","04:15:00",0,0,0
"24736",2007-01-18 05:16:00,"2007-01-18","04:16:00",0,0,0
"24737",2007-01-18 05:17:00,"2007-01-18","04:17:00",0,0,0
"24738",2007-01-18 05:18:00,"2007-01-18","04:18:00",0,0,0
"24739",2007-01-18 05:19:00,"2007-01-18","04:19:00",0,0,0
"24740",2007-01-18 05:20:00,"2007-01-18","04:20:00",0,0,0
"24741",2007-01-18 05:21:00,"2007-01-18","04:21:00",0,0,0
"24742",2007-01-18 05:22:00,"2007-01-18","04:22:00",0,0,0
"24743",2007-01-18 05:23:00,"2007-01-18","04:23:00",0,0,0
"24744",2007-01-18 05:24:00,"2007-01-18","04:24:00",0,0,0
"24745",2007-01-18 05:25:00,"2007-01-18","04:25:00",0,0,0
"24746",2007-01-18 05:26:00,"2007-01-18","04:26:00",0,1,0
"24747",2007-01-18 05:27:00,"2007-01-18","04:27:00",0,1,0
"24748",2007-01-18 05:28:00,"2007-01-18","04:28:00",0,2,0
"24749",2007-01-18 05:29:00,"2007-01-18","04:29:00",0,1,0
"24750",2007-01-18 05:30:00,"2007-01-18","04:30:00",0,2,0
"24751",2007-01-18 05:31:00,"2007-01-18","04:31:00",0,1,0
"24752",2007-01-18 05:32:00,"2007-01-18","04:32:00",0,2,0
"24753",2007-01-18 05:33:00,"2007-01-18","04:33:00",0,1,0
"24754",2007-01-18 05:34:00,"2007-01-18","04:34:00",0,1,0
"24755",2007-01-18 05:35:00,"2007-01-18","04:35:00",0,2,0
"24756",2007-01-18 05:36:00,"2007-01-18","04:36:00",0,1,0
"24757",2007-01-18 05:37:00,"2007-01-18","04:37:00",0,2,0
"24758",2007-01-18 05:38:00,"2007-01-18","04:38:00",0,1,0
"24759",2007-01-18 05:39:00,"2007-01-18","04:39:00",0,1,0
"24760",2007-01-18 05:40:00,"2007-01-18","04:40:00",0,2,0
"24761",2007-01-18 05:41:00,"2007-01-18","04:41:00",0,1,0
"24762",2007-01-18 05:42:00,"2007-01-18","04:42:00",0,1,0
"24763",2007-01-18 05:43:00,"2007-01-18","04:43:00",0,1,0
"24764",2007-01-18 05:44:00,"2007-01-18","04:44:00",0,2,0
"24765",2007-01-18 05:45:00,"2007-01-18","04:45:00",0,0,0
"24766",2007-01-18 05:46:00,"2007-01-18","04:46:00",0,0,0
"24767",2007-01-18 05:47:00,"2007-01-18","04:47:00",0,0,0
"24768",2007-01-18 05:48:00,"2007-01-18","04:48:00",0,0,0
"24769",2007-01-18 05:49:00,"2007-01-18","04:49:00",0,0,0
"24770",2007-01-18 05:50:00,"2007-01-18","04:50:00",0,0,0
"24771",2007-01-18 05:51:00,"2007-01-18","04:51:00",0,0,0
"24772",2007-01-18 05:52:00,"2007-01-18","04:52:00",0,0,0
"24773",2007-01-18 05:53:00,"2007-01-18","04:53:00",0,0,0
"24774",2007-01-18 05:54:00,"2007-01-18","04:54:00",0,0,0
"24775",2007-01-18 05:55:00,"2007-01-18","04:55:00",0,0,0
"24776",2007-01-18 05:56:00,"2007-01-18","04:56:00",0,0,0
"24777",2007-01-18 05:57:00,"2007-01-18","04:57:00",0,0,0
"24778",2007-01-18 05:58:00,"2007-01-18","04:58:00",0,0,0
"24779",2007-01-18 05:59:00,"2007-01-18","04:59:00",0,0,0
"24780",2007-01-18 06:00:00,"2007-01-18","05:00:00",0,0,0
"24781",2007-01-18 06:01:00,"2007-01-18","05:01:00",0,0,0
"24782",2007-01-18 06:02:00,"2007-01-18","05:02:00",0,0,0
"24783",2007-01-18 06:03:00,"2007-01-18","05:03:00",0,0,0
"24784",2007-01-18 06:04:00,"2007-01-18","05:04:00",0,0,0
"24785",2007-01-18 06:05:00,"2007-01-18","05:05:00",0,0,0
"24786",2007-01-18 06:06:00,"2007-01-18","05:06:00",0,0,0
"24787",2007-01-18 06:07:00,"2007-01-18","05:07:00",0,0,0
"24788",2007-01-18 06:08:00,"2007-01-18","05:08:00",0,0,0
"24789",2007-01-18 06:09:00,"2007-01-18","05:09:00",0,0,0
"24790",2007-01-18 06:10:00,"2007-01-18","05:10:00",0,0,0
"24791",2007-01-18 06:11:00,"2007-01-18","05:11:00",0,0,0
"24792",2007-01-18 06:12:00,"2007-01-18","05:12:00",0,0,0
"24793",2007-01-18 06:13:00,"2007-01-18","05:13:00",0,0,0
"24794",2007-01-18 06:14:00,"2007-01-18","05:14:00",0,0,0
"24795",2007-01-18 06:15:00,"2007-01-18","05:15:00",0,0,0
"24796",2007-01-18 06:16:00,"2007-01-18","05:16:00",0,0,0
"24797",2007-01-18 06:17:00,"2007-01-18","05:17:00",0,0,0
"24798",2007-01-18 06:18:00,"2007-01-18","05:18:00",0,0,0
"24799",2007-01-18 06:19:00,"2007-01-18","05:19:00",0,0,0
"24800",2007-01-18 06:20:00,"2007-01-18","05:20:00",0,0,0
"24801",2007-01-18 06:21:00,"2007-01-18","05:21:00",0,0,0
"24802",2007-01-18 06:22:00,"2007-01-18","05:22:00",0,0,0
"24803",2007-01-18 06:23:00,"2007-01-18","05:23:00",0,0,0
"24804",2007-01-18 06:24:00,"2007-01-18","05:24:00",0,0,0
"24805",2007-01-18 06:25:00,"2007-01-18","05:25:00",0,0,0
"24806",2007-01-18 06:26:00,"2007-01-18","05:26:00",0,0,0
"24807",2007-01-18 06:27:00,"2007-01-18","05:27:00",0,0,0
"24808",2007-01-18 06:28:00,"2007-01-18","05:28:00",0,0,0
"24809",2007-01-18 06:29:00,"2007-01-18","05:29:00",0,0,0
"24810",2007-01-18 06:30:00,"2007-01-18","05:30:00",0,0,0
"24811",2007-01-18 06:31:00,"2007-01-18","05:31:00",0,0,0
"24812",2007-01-18 06:32:00,"2007-01-18","05:32:00",0,0,0
"24813",2007-01-18 06:33:00,"2007-01-18","05:33:00",0,0,0
"24814",2007-01-18 06:34:00,"2007-01-18","05:34:00",0,0,0
"24815",2007-01-18 06:35:00,"2007-01-18","05:35:00",0,0,0
"24816",2007-01-18 06:36:00,"2007-01-18","05:36:00",0,0,0
"24817",2007-01-18 06:37:00,"2007-01-18","05:37:00",0,0,0
"24818",2007-01-18 06:38:00,"2007-01-18","05:38:00",0,0,0
"24819",2007-01-18 06:39:00,"2007-01-18","05:39:00",0,0,0
"24820",2007-01-18 06:40:00,"2007-01-18","05:40:00",0,0,0
"24821",2007-01-18 06:41:00,"2007-01-18","05:41:00",0,0,0
"24822",2007-01-18 06:42:00,"2007-01-18","05:42:00",0,0,0
"24823",2007-01-18 06:43:00,"2007-01-18","05:43:00",0,0,0
"24824",2007-01-18 06:44:00,"2007-01-18","05:44:00",0,0,0
"24825",2007-01-18 06:45:00,"2007-01-18","05:45:00",0,0,0
"24826",2007-01-18 06:46:00,"2007-01-18","05:46:00",0,0,0
"24827",2007-01-18 06:47:00,"2007-01-18","05:47:00",0,0,0
"24828",2007-01-18 06:48:00,"2007-01-18","05:48:00",0,0,0
"24829",2007-01-18 06:49:00,"2007-01-18","05:49:00",0,0,0
"24830",2007-01-18 06:50:00,"2007-01-18","05:50:00",0,0,0
"24831",2007-01-18 06:51:00,"2007-01-18","05:51:00",0,0,0
"24832",2007-01-18 06:52:00,"2007-01-18","05:52:00",0,0,0
"24833",2007-01-18 06:53:00,"2007-01-18","05:53:00",0,0,0
"24834",2007-01-18 06:54:00,"2007-01-18","05:54:00",0,0,0
"24835",2007-01-18 06:55:00,"2007-01-18","05:55:00",0,0,0
"24836",2007-01-18 06:56:00,"2007-01-18","05:56:00",0,0,0
"24837",2007-01-18 06:57:00,"2007-01-18","05:57:00",0,0,0
"24838",2007-01-18 06:58:00,"2007-01-18","05:58:00",0,0,0
"24839",2007-01-18 06:59:00,"2007-01-18","05:59:00",0,0,0
"24840",2007-01-18 07:00:00,"2007-01-18","06:00:00",0,0,0
"24841",2007-01-18 07:01:00,"2007-01-18","06:01:00",0,0,0
"24842",2007-01-18 07:02:00,"2007-01-18","06:02:00",0,0,0
"24843",2007-01-18 07:03:00,"2007-01-18","06:03:00",0,0,0
"24844",2007-01-18 07:04:00,"2007-01-18","06:04:00",0,0,0
"24845",2007-01-18 07:05:00,"2007-01-18","06:05:00",0,0,0
"24846",2007-01-18 07:06:00,"2007-01-18","06:06:00",0,0,0
"24847",2007-01-18 07:07:00,"2007-01-18","06:07:00",0,0,0
"24848",2007-01-18 07:08:00,"2007-01-18","06:08:00",0,0,0
"24849",2007-01-18 07:09:00,"2007-01-18","06:09:00",0,0,0
"24850",2007-01-18 07:10:00,"2007-01-18","06:10:00",0,0,0
"24851",2007-01-18 07:11:00,"2007-01-18","06:11:00",0,0,0
"24852",2007-01-18 07:12:00,"2007-01-18","06:12:00",0,0,0
"24853",2007-01-18 07:13:00,"2007-01-18","06:13:00",0,0,0
"24854",2007-01-18 07:14:00,"2007-01-18","06:14:00",0,0,0
"24855",2007-01-18 07:15:00,"2007-01-18","06:15:00",0,0,0
"24856",2007-01-18 07:16:00,"2007-01-18","06:16:00",0,0,0
"24857",2007-01-18 07:17:00,"2007-01-18","06:17:00",0,0,0
"24858",2007-01-18 07:18:00,"2007-01-18","06:18:00",0,1,0
"24859",2007-01-18 07:19:00,"2007-01-18","06:19:00",0,1,0
"24860",2007-01-18 07:20:00,"2007-01-18","06:20:00",0,2,0
"24861",2007-01-18 07:21:00,"2007-01-18","06:21:00",0,1,0
"24862",2007-01-18 07:22:00,"2007-01-18","06:22:00",0,2,0
"24863",2007-01-18 07:23:00,"2007-01-18","06:23:00",0,1,0
"24864",2007-01-18 07:24:00,"2007-01-18","06:24:00",0,1,0
"24865",2007-01-18 07:25:00,"2007-01-18","06:25:00",0,2,0
"24866",2007-01-18 07:26:00,"2007-01-18","06:26:00",0,1,0
"24867",2007-01-18 07:27:00,"2007-01-18","06:27:00",0,2,0
"24868",2007-01-18 07:28:00,"2007-01-18","06:28:00",0,1,0
"24869",2007-01-18 07:29:00,"2007-01-18","06:29:00",0,1,0
"24870",2007-01-18 07:30:00,"2007-01-18","06:30:00",0,2,0
"24871",2007-01-18 07:31:00,"2007-01-18","06:31:00",0,1,0
"24872",2007-01-18 07:32:00,"2007-01-18","06:32:00",0,1,0
"24873",2007-01-18 07:33:00,"2007-01-18","06:33:00",0,2,0
"24874",2007-01-18 07:34:00,"2007-01-18","06:34:00",0,1,0
"24875",2007-01-18 07:35:00,"2007-01-18","06:35:00",0,1,0
"24876",2007-01-18 07:36:00,"2007-01-18","06:36:00",0,2,0
"24877",2007-01-18 07:37:00,"2007-01-18","06:37:00",0,0,0
"24878",2007-01-18 07:38:00,"2007-01-18","06:38:00",0,0,0
"24879",2007-01-18 07:39:00,"2007-01-18","06:39:00",0,0,0
"24880",2007-01-18 07:40:00,"2007-01-18","06:40:00",0,0,0
"24881",2007-01-18 07:41:00,"2007-01-18","06:41:00",0,0,0
"24882",2007-01-18 07:42:00,"2007-01-18","06:42:00",0,0,0
"24883",2007-01-18 07:43:00,"2007-01-18","06:43:00",0,0,0
"24884",2007-01-18 07:44:00,"2007-01-18","06:44:00",0,0,0
"24885",2007-01-18 07:45:00,"2007-01-18","06:45:00",0,0,0
"24886",2007-01-18 07:46:00,"2007-01-18","06:46:00",0,0,0
"24887",2007-01-18 07:47:00,"2007-01-18","06:47:00",0,0,0
"24888",2007-01-18 07:48:00,"2007-01-18","06:48:00",0,0,5
"24889",2007-01-18 07:49:00,"2007-01-18","06:49:00",0,0,19
"24890",2007-01-18 07:50:00,"2007-01-18","06:50:00",0,0,19
"24891",2007-01-18 07:51:00,"2007-01-18","06:51:00",0,0,18
"24892",2007-01-18 07:52:00,"2007-01-18","06:52:00",0,0,19
"24893",2007-01-18 07:53:00,"2007-01-18","06:53:00",0,0,18
"24894",2007-01-18 07:54:00,"2007-01-18","06:54:00",0,0,18
"24895",2007-01-18 07:55:00,"2007-01-18","06:55:00",0,0,19
"24896",2007-01-18 07:56:00,"2007-01-18","06:56:00",0,0,18
"24897",2007-01-18 07:57:00,"2007-01-18","06:57:00",0,0,18
"24898",2007-01-18 07:58:00,"2007-01-18","06:58:00",0,0,17
"24899",2007-01-18 07:59:00,"2007-01-18","06:59:00",0,0,18
"24900",2007-01-18 08:00:00,"2007-01-18","07:00:00",0,0,17
"24901",2007-01-18 08:01:00,"2007-01-18","07:01:00",0,0,18
"24902",2007-01-18 08:02:00,"2007-01-18","07:02:00",0,0,18
"24903",2007-01-18 08:03:00,"2007-01-18","07:03:00",0,0,18
"24904",2007-01-18 08:04:00,"2007-01-18","07:04:00",0,0,17
"24905",2007-01-18 08:05:00,"2007-01-18","07:05:00",0,0,18
"24906",2007-01-18 08:06:00,"2007-01-18","07:06:00",0,0,17
"24907",2007-01-18 08:07:00,"2007-01-18","07:07:00",0,0,18
"24908",2007-01-18 08:08:00,"2007-01-18","07:08:00",0,0,17
"24909",2007-01-18 08:09:00,"2007-01-18","07:09:00",0,0,18
"24910",2007-01-18 08:10:00,"2007-01-18","07:10:00",0,0,18
"24911",2007-01-18 08:11:00,"2007-01-18","07:11:00",0,0,18
"24912",2007-01-18 08:12:00,"2007-01-18","07:12:00",0,0,17
"24913",2007-01-18 08:13:00,"2007-01-18","07:13:00",0,0,18
"24914",2007-01-18 08:14:00,"2007-01-18","07:14:00",0,0,18
"24915",2007-01-18 08:15:00,"2007-01-18","07:15:00",0,0,18
"24916",2007-01-18 08:16:00,"2007-01-18","07:16:00",0,0,17
"24917",2007-01-18 08:17:00,"2007-01-18","07:17:00",0,0,18
"24918",2007-01-18 08:18:00,"2007-01-18","07:18:00",0,0,17
"24919",2007-01-18 08:19:00,"2007-01-18","07:19:00",0,0,18
"24920",2007-01-18 08:20:00,"2007-01-18","07:20:00",0,0,17
"24921",2007-01-18 08:21:00,"2007-01-18","07:21:00",0,0,18
"24922",2007-01-18 08:22:00,"2007-01-18","07:22:00",0,0,17
"24923",2007-01-18 08:23:00,"2007-01-18","07:23:00",0,0,18
"24924",2007-01-18 08:24:00,"2007-01-18","07:24:00",0,0,17
"24925",2007-01-18 08:25:00,"2007-01-18","07:25:00",0,0,18
"24926",2007-01-18 08:26:00,"2007-01-18","07:26:00",0,0,17
"24927",2007-01-18 08:27:00,"2007-01-18","07:27:00",0,0,18
"24928",2007-01-18 08:28:00,"2007-01-18","07:28:00",0,0,17
"24929",2007-01-18 08:29:00,"2007-01-18","07:29:00",0,0,17
"24930",2007-01-18 08:30:00,"2007-01-18","07:30:00",0,0,17
"24931",2007-01-18 08:31:00,"2007-01-18","07:31:00",0,0,18
"24932",2007-01-18 08:32:00,"2007-01-18","07:32:00",0,0,17
"24933",2007-01-18 08:33:00,"2007-01-18","07:33:00",0,0,18
"24934",2007-01-18 08:34:00,"2007-01-18","07:34:00",0,0,17
"24935",2007-01-18 08:35:00,"2007-01-18","07:35:00",0,0,17
"24936",2007-01-18 08:36:00,"2007-01-18","07:36:00",0,0,18
"24937",2007-01-18 08:37:00,"2007-01-18","07:37:00",0,0,17
"24938",2007-01-18 08:38:00,"2007-01-18","07:38:00",0,0,17
"24939",2007-01-18 08:39:00,"2007-01-18","07:39:00",0,0,18
"24940",2007-01-18 08:40:00,"2007-01-18","07:40:00",0,0,17
"24941",2007-01-18 08:41:00,"2007-01-18","07:41:00",0,0,17
"24942",2007-01-18 08:42:00,"2007-01-18","07:42:00",0,0,18
"24943",2007-01-18 08:43:00,"2007-01-18","07:43:00",0,0,17
"24944",2007-01-18 08:44:00,"2007-01-18","07:44:00",0,0,17
"24945",2007-01-18 08:45:00,"2007-01-18","07:45:00",0,0,17
"24946",2007-01-18 08:46:00,"2007-01-18","07:46:00",0,0,17
"24947",2007-01-18 08:47:00,"2007-01-18","07:47:00",0,0,18
"24948",2007-01-18 08:48:00,"2007-01-18","07:48:00",0,0,17
"24949",2007-01-18 08:49:00,"2007-01-18","07:49:00",0,0,18
"24950",2007-01-18 08:50:00,"2007-01-18","07:50:00",0,0,17
"24951",2007-01-18 08:51:00,"2007-01-18","07:51:00",0,0,17
"24952",2007-01-18 08:52:00,"2007-01-18","07:52:00",0,0,18
"24953",2007-01-18 08:53:00,"2007-01-18","07:53:00",0,0,17
"24954",2007-01-18 08:54:00,"2007-01-18","07:54:00",0,0,17
"24955",2007-01-18 08:55:00,"2007-01-18","07:55:00",0,0,17
"24956",2007-01-18 08:56:00,"2007-01-18","07:56:00",0,0,17
"24957",2007-01-18 08:57:00,"2007-01-18","07:57:00",0,0,16
"24958",2007-01-18 08:58:00,"2007-01-18","07:58:00",0,0,17
"24959",2007-01-18 08:59:00,"2007-01-18","07:59:00",0,0,17
"24960",2007-01-18 09:00:00,"2007-01-18","08:00:00",0,0,17
"24961",2007-01-18 09:01:00,"2007-01-18","08:01:00",0,0,17
"24962",2007-01-18 09:02:00,"2007-01-18","08:02:00",0,0,17
"24963",2007-01-18 09:03:00,"2007-01-18","08:03:00",0,0,16
"24964",2007-01-18 09:04:00,"2007-01-18","08:04:00",0,0,17
"24965",2007-01-18 09:05:00,"2007-01-18","08:05:00",0,0,17
"24966",2007-01-18 09:06:00,"2007-01-18","08:06:00",0,0,17
"24967",2007-01-18 09:07:00,"2007-01-18","08:07:00",0,0,17
"24968",2007-01-18 09:08:00,"2007-01-18","08:08:00",0,0,18
"24969",2007-01-18 09:09:00,"2007-01-18","08:09:00",0,2,17
"24970",2007-01-18 09:10:00,"2007-01-18","08:10:00",0,1,17
"24971",2007-01-18 09:11:00,"2007-01-18","08:11:00",0,2,18
"24972",2007-01-18 09:12:00,"2007-01-18","08:12:00",0,1,17
"24973",2007-01-18 09:13:00,"2007-01-18","08:13:00",0,1,18
"24974",2007-01-18 09:14:00,"2007-01-18","08:14:00",0,2,17
"24975",2007-01-18 09:15:00,"2007-01-18","08:15:00",0,1,17
"24976",2007-01-18 09:16:00,"2007-01-18","08:16:00",0,2,18
"24977",2007-01-18 09:17:00,"2007-01-18","08:17:00",0,1,17
"24978",2007-01-18 09:18:00,"2007-01-18","08:18:00",0,1,18
"24979",2007-01-18 09:19:00,"2007-01-18","08:19:00",0,2,17
"24980",2007-01-18 09:20:00,"2007-01-18","08:20:00",0,1,18
"24981",2007-01-18 09:21:00,"2007-01-18","08:21:00",0,1,18
"24982",2007-01-18 09:22:00,"2007-01-18","08:22:00",0,2,17
"24983",2007-01-18 09:23:00,"2007-01-18","08:23:00",0,1,18
"24984",2007-01-18 09:24:00,"2007-01-18","08:24:00",0,1,17
"24985",2007-01-18 09:25:00,"2007-01-18","08:25:00",0,1,18
"24986",2007-01-18 09:26:00,"2007-01-18","08:26:00",0,2,18
"24987",2007-01-18 09:27:00,"2007-01-18","08:27:00",0,1,17
"24988",2007-01-18 09:28:00,"2007-01-18","08:28:00",0,0,18
"24989",2007-01-18 09:29:00,"2007-01-18","08:29:00",0,0,18
"24990",2007-01-18 09:30:00,"2007-01-18","08:30:00",0,0,18
"24991",2007-01-18 09:31:00,"2007-01-18","08:31:00",0,0,17
"24992",2007-01-18 09:32:00,"2007-01-18","08:32:00",0,0,18
"24993",2007-01-18 09:33:00,"2007-01-18","08:33:00",0,0,18
"24994",2007-01-18 09:34:00,"2007-01-18","08:34:00",0,0,17
"24995",2007-01-18 09:35:00,"2007-01-18","08:35:00",0,0,18
"24996",2007-01-18 09:36:00,"2007-01-18","08:36:00",0,0,17
"24997",2007-01-18 09:37:00,"2007-01-18","08:37:00",0,0,18
"24998",2007-01-18 09:38:00,"2007-01-18","08:38:00",0,0,17
"24999",2007-01-18 09:39:00,"2007-01-18","08:39:00",0,0,17
"25000",2007-01-18 09:40:00,"2007-01-18","08:40:00",0,0,17
"25001",2007-01-18 09:41:00,"2007-01-18","08:41:00",0,0,17
"25002",2007-01-18 09:42:00,"2007-01-18","08:42:00",0,0,18
"25003",2007-01-18 09:43:00,"2007-01-18","08:43:00",0,0,17
"25004",2007-01-18 09:44:00,"2007-01-18","08:44:00",0,0,18
"25005",2007-01-18 09:45:00,"2007-01-18","08:45:00",0,0,18
"25006",2007-01-18 09:46:00,"2007-01-18","08:46:00",0,0,17
"25007",2007-01-18 09:47:00,"2007-01-18","08:47:00",0,0,18
"25008",2007-01-18 09:48:00,"2007-01-18","08:48:00",0,0,17
"25009",2007-01-18 09:49:00,"2007-01-18","08:49:00",0,0,18
"25010",2007-01-18 09:50:00,"2007-01-18","08:50:00",0,0,17
"25011",2007-01-18 09:51:00,"2007-01-18","08:51:00",0,0,18
"25012",2007-01-18 09:52:00,"2007-01-18","08:52:00",0,0,17
"25013",2007-01-18 09:53:00,"2007-01-18","08:53:00",0,0,17
"25014",2007-01-18 09:54:00,"2007-01-18","08:54:00",0,0,18
"25015",2007-01-18 09:55:00,"2007-01-18","08:55:00",0,0,17
"25016",2007-01-18 09:56:00,"2007-01-18","08:56:00",0,0,18
"25017",2007-01-18 09:57:00,"2007-01-18","08:57:00",0,0,17
"25018",2007-01-18 09:58:00,"2007-01-18","08:58:00",0,0,17
"25019",2007-01-18 09:59:00,"2007-01-18","08:59:00",0,0,18
"25020",2007-01-18 10:00:00,"2007-01-18","09:00:00",0,0,17
"25021",2007-01-18 10:01:00,"2007-01-18","09:01:00",0,0,18
"25022",2007-01-18 10:02:00,"2007-01-18","09:02:00",0,0,17
"25023",2007-01-18 10:03:00,"2007-01-18","09:03:00",0,0,18
"25024",2007-01-18 10:04:00,"2007-01-18","09:04:00",0,0,18
"25025",2007-01-18 10:05:00,"2007-01-18","09:05:00",0,0,17
"25026",2007-01-18 10:06:00,"2007-01-18","09:06:00",0,0,18
"25027",2007-01-18 10:07:00,"2007-01-18","09:07:00",0,0,17
"25028",2007-01-18 10:08:00,"2007-01-18","09:08:00",0,0,18
"25029",2007-01-18 10:09:00,"2007-01-18","09:09:00",0,0,17
"25030",2007-01-18 10:10:00,"2007-01-18","09:10:00",0,0,18
"25031",2007-01-18 10:11:00,"2007-01-18","09:11:00",0,0,17
"25032",2007-01-18 10:12:00,"2007-01-18","09:12:00",0,0,18
"25033",2007-01-18 10:13:00,"2007-01-18","09:13:00",0,0,17
"25034",2007-01-18 10:14:00,"2007-01-18","09:14:00",0,0,18
"25035",2007-01-18 10:15:00,"2007-01-18","09:15:00",0,0,17
"25036",2007-01-18 10:16:00,"2007-01-18","09:16:00",0,0,18
"25037",2007-01-18 10:17:00,"2007-01-18","09:17:00",0,0,17
"25038",2007-01-18 10:18:00,"2007-01-18","09:18:00",0,0,18
"25039",2007-01-18 10:19:00,"2007-01-18","09:19:00",0,0,17
"25040",2007-01-18 10:20:00,"2007-01-18","09:20:00",0,0,18
"25041",2007-01-18 10:21:00,"2007-01-18","09:21:00",0,0,17
"25042",2007-01-18 10:22:00,"2007-01-18","09:22:00",0,0,18
"25043",2007-01-18 10:23:00,"2007-01-18","09:23:00",0,0,18
"25044",2007-01-18 10:24:00,"2007-01-18","09:24:00",0,0,18
"25045",2007-01-18 10:25:00,"2007-01-18","09:25:00",0,0,17
"25046",2007-01-18 10:26:00,"2007-01-18","09:26:00",0,0,18
"25047",2007-01-18 10:27:00,"2007-01-18","09:27:00",0,0,18
"25048",2007-01-18 10:28:00,"2007-01-18","09:28:00",0,0,17
"25049",2007-01-18 10:29:00,"2007-01-18","09:29:00",0,0,18
"25050",2007-01-18 10:30:00,"2007-01-18","09:30:00",0,0,18
"25051",2007-01-18 10:31:00,"2007-01-18","09:31:00",0,0,17
"25052",2007-01-18 10:32:00,"2007-01-18","09:32:00",0,0,18
"25053",2007-01-18 10:33:00,"2007-01-18","09:33:00",0,0,18
"25054",2007-01-18 10:34:00,"2007-01-18","09:34:00",0,0,17
"25055",2007-01-18 10:35:00,"2007-01-18","09:35:00",0,0,18
"25056",2007-01-18 10:36:00,"2007-01-18","09:36:00",0,0,18
"25057",2007-01-18 10:37:00,"2007-01-18","09:37:00",0,0,17
"25058",2007-01-18 10:38:00,"2007-01-18","09:38:00",0,0,18
"25059",2007-01-18 10:39:00,"2007-01-18","09:39:00",0,0,17
"25060",2007-01-18 10:40:00,"2007-01-18","09:40:00",0,0,18
"25061",2007-01-18 10:41:00,"2007-01-18","09:41:00",0,0,18
"25062",2007-01-18 10:42:00,"2007-01-18","09:42:00",0,0,17
"25063",2007-01-18 10:43:00,"2007-01-18","09:43:00",0,0,18
"25064",2007-01-18 10:44:00,"2007-01-18","09:44:00",0,0,17
"25065",2007-01-18 10:45:00,"2007-01-18","09:45:00",0,0,18
"25066",2007-01-18 10:46:00,"2007-01-18","09:46:00",0,0,17
"25067",2007-01-18 10:47:00,"2007-01-18","09:47:00",0,0,18
"25068",2007-01-18 10:48:00,"2007-01-18","09:48:00",0,0,17
"25069",2007-01-18 10:49:00,"2007-01-18","09:49:00",0,0,18
"25070",2007-01-18 10:50:00,"2007-01-18","09:50:00",0,0,17
"25071",2007-01-18 10:51:00,"2007-01-18","09:51:00",0,0,18
"25072",2007-01-18 10:52:00,"2007-01-18","09:52:00",0,0,18
"25073",2007-01-18 10:53:00,"2007-01-18","09:53:00",0,0,18
"25074",2007-01-18 10:54:00,"2007-01-18","09:54:00",0,0,17
"25075",2007-01-18 10:55:00,"2007-01-18","09:55:00",0,0,18
"25076",2007-01-18 10:56:00,"2007-01-18","09:56:00",0,0,18
"25077",2007-01-18 10:57:00,"2007-01-18","09:57:00",0,0,17
"25078",2007-01-18 10:58:00,"2007-01-18","09:58:00",0,0,18
"25079",2007-01-18 10:59:00,"2007-01-18","09:59:00",0,0,18
"25080",2007-01-18 11:00:00,"2007-01-18","10:00:00",0,0,17
"25081",2007-01-18 11:01:00,"2007-01-18","10:01:00",0,0,18
"25082",2007-01-18 11:02:00,"2007-01-18","10:02:00",0,1,18
"25083",2007-01-18 11:03:00,"2007-01-18","10:03:00",0,2,17
"25084",2007-01-18 11:04:00,"2007-01-18","10:04:00",0,1,18
"25085",2007-01-18 11:05:00,"2007-01-18","10:05:00",0,1,17
"25086",2007-01-18 11:06:00,"2007-01-18","10:06:00",0,2,18
"25087",2007-01-18 11:07:00,"2007-01-18","10:07:00",0,1,18
"25088",2007-01-18 11:08:00,"2007-01-18","10:08:00",0,2,17
"25089",2007-01-18 11:09:00,"2007-01-18","10:09:00",0,1,18
"25090",2007-01-18 11:10:00,"2007-01-18","10:10:00",0,1,17
"25091",2007-01-18 11:11:00,"2007-01-18","10:11:00",0,2,18
"25092",2007-01-18 11:12:00,"2007-01-18","10:12:00",0,1,17
"25093",2007-01-18 11:13:00,"2007-01-18","10:13:00",0,1,18
"25094",2007-01-18 11:14:00,"2007-01-18","10:14:00",0,2,17
"25095",2007-01-18 11:15:00,"2007-01-18","10:15:00",0,1,17
"25096",2007-01-18 11:16:00,"2007-01-18","10:16:00",0,1,18
"25097",2007-01-18 11:17:00,"2007-01-18","10:17:00",0,2,18
"25098",2007-01-18 11:18:00,"2007-01-18","10:18:00",0,1,17
"25099",2007-01-18 11:19:00,"2007-01-18","10:19:00",0,1,18
"25100",2007-01-18 11:20:00,"2007-01-18","10:20:00",0,1,17
"25101",2007-01-18 11:21:00,"2007-01-18","10:21:00",0,1,18
"25102",2007-01-18 11:22:00,"2007-01-18","10:22:00",0,0,17
